4277034,"Ralston, Marcia","Crime Takes a Holiday (1938)","Pegqy Stone",2
4277327,"Rambausek, Else","Perle von Tokay, Die (1953)","Monika, Wirtschafterin beim General",6
4277677,"Ramirez, Marisa","General Hospital","Gia Campbell #1 (2000-2002)",5
4277727,"Ramlo, Gertrud","Tatort - Mord im Ministerium (1974) (TV)","Frau Grete",-1
4277733,"Rammo, Leida","Noor pensionär (1972) (TV)","",-1
4277889,"Ramos, Helena (III)","Palácio de Vênus (1980)","",-1
4278100,"Rampling, Charlotte","Infidelities (1983) (TV)","Flaminia",-1
4278219,"Ramsden, Frances","Preston Sturges: The Rise and Fall of an American Dreamer (1990) (TV)","Herself",-1
4278289,"Ramsey, Gail","General Hospital","Susan Moore Baldwin (1978-1983)",5
4278391,"Ramírez Harris, Cecilia","Vida total","Host",1
4278411,"Ramírez, Arcelia","Mujer de Benjamín, La (1991)","Natividad",2
4278685,"Rancic, Alenka","Poslednja trka (1979)","",-1
4278872,"Randall, Marilyn","Edge of Night, The","Teresa 'Tree' Worthington, R. N. (1976-1977)",11
4279663,"Rangel, Lucy","General Hospital","Rosa Fernandez (1987)/Adela Corinthos (1995)",5
4280024,"Rannikko, Irja","Vatsa sisään, rinta ulos! (1959)","Cleaning woman",-1
4280242,"Ranzi, Galatea","Água e Sal (2002)","Ana",1
4280597,"Rares, Marietta","Cine ma striga? (1979)","",-1
4280715,"Raschka, Hely","Premiere (1936)","Polly",10
4281591,"Rausch, Lotte","Maulkorb, Der (1958)","Frau Tigges",10
4281993,"Raven, Elsa","General Hospital","Tessie (1986)",5
4282274,"Ray, Allene","On the High Card (1921)","",1
4282322,"Ray, Connie","Bobby Jones, Stroke of Genius (2004)","Clara Jones",5
4282452,"Ray, Leslie (I)","Edge of Night, The","Babs Micelli (1973)",11
4284284,"Recasner, Marie-Alise","General Hospital","Ellen Burgess #2 (1998-1999)",5
4284896,"Redlich, Bettina","Tatort - Der Fremdwohner (2002) (TV)","Anita Mecke",7
4285118,"Rednikova, Yekaterina","Samozvantsy","",3
4285475,"Reed, Kira","Behind Closed Doors (2002) (TV)","",2
4285588,"Reed, Nancy (III)","Thrills of Music: Skitch Henderson and His Orchestra (1948)","Herself, Band Singer",3
4285942,"Reen, Barbera","Digging for Dutch: The Search for the Lost Treasure of Dutch Schultz (2001)","",8
4287170,"Reichelt, Edith","Fünfzig Minuten (2001)","Oma",4
4287497,"Reid, Frances (I)","Edge of Night, The","Rose Pollock #2 (1964)",11
4288065,"Reimer, Elin","H.O.P.L.A.","Herself",-1
4288183,"Reinecke, Renate","Staatsanwalt hat das Wort - Gefährliche Freundschaft, Der (1982) (TV)","",-1
4288799,"Reit, Ursula","Meister Eder und sein Pumuckl","Cousine Irma",-1
4289099,"Relin, Marie-Theres","Dernier mot, Le (1991) (TV)","Theresa",-1
4289146,"Remaeus, Eva","Prins hatt under jorden (1980)","Princess",3
4289962,"Renee, Ashley","Puppet File, The (1994) (V)","",-1
4289992,"Renee, Ashley","Tortured Passions (1994) (V)","",-1
4290193,"Rennard, Deborah","Lionheart (1990)","Cynthia",3
4290329,"Reno, Daisey","Chickboxin Underground (1999)","Maria No Habla",7
4274848,"Rage, Julie","Trapped (1996) (V)","Gal in bedroom",4
4291787,"Revert, Angelica","Agujetas en el alma (1998)","Novia de Aitor (Aitor's girlfriend)",6
4292211,"Rey, Lee","Forbidden Under the Censorship of the King (1972)","",-1
4293168,"Reynolds, Karen","Anarchy TV (1997)","Punker",41
4293266,"Reynolds, Marjorie","Up in Mabel's Room (1944)","Geraldine Ainsworth",1
4293274,"Reynolds, Marthe","Trois couronnes du matelot, Les (1983)","",-1
4293461,"Reynoso, Lucero","Valentina","Carmen",-1
4293564,"Rezin, Livia","Vita da cani (1950)","",21
4293707,"Rhey, Ashlie","Deadlock: A Passion for Murder (1997)","Debbie",7
4293738,"Rhinehart, Joanna","Egoists, The (2003)","Shiela Verdon",12
4294677,"Ribeiro, Lourdes","Tudo é Música (1957)","",-1
4294714,"Ribeiro, Neide","Palácio de Vênus (1980)","",-1
4294934,"Ricard, Kelly","Boys of St. Vincent, The (1992) (TV)","Social Worker",17
4295935,"Richard, Frida","Frau, nach der man sich sehnt, Die (1929)","Mme. Leblanc",3
4295947,"Richard, Frida","Jagd nach der Wahrheit, Die (1920)","",8
4296029,"Richard, Nathalie","Amoureux, Les (1994)","Viviane",1
4296323,"Richards, Carol (III)","Edge of Night, The","Rosella Gray (1970-1971)",11
4296618,"Richards, Lorri","Trauma (1962)","Emmaline Garrison",3
4296746,"Richards, Robyn","General Hospital","Mariah Maximilliana 'Maxie' Jones [#4] (1993-2002, 2002-)",5
4296864,"Richardson, Cheryl","General Hospital","Jenny Eckert Ashton Hornsby (1991-1994, 1997)",5
4297464,"Richman, Caryn","Bradys, The","Nora Brady",12
4297732,"Richter, Julia","Nacht, in der ganz ehrlich überhaupt niemand Sex hatte, Die (2002) (TV)","Andrea",2
4297749,"Richter, Julia","Tatort - Schwarzer Advent (1998) (TV)","Yvette",4
4297987,"Rico, Beatriz","È già ieri (2004)","Candela",-1
4298329,"Ridgeway, Suzanne","Big Tip Off, The (1955)","",-1
4298564,"Rieffel, Lisa","Trials of Rosie O'Neill, The","Kim Ginty",-1
4299317,"Rijn, Elle van","Do Not Disturb (1999)","Hooker",-1
4300186,"Ringwald, Molly","Tempest (1982)","Miranda Dimitrius",6
4300695,"Ripa, Kelly","Live with Regis and Kathie Lee","Herself (2001-)",2
4301422,"Ritter, Gudrun","Luftschiff, Das (1983)","",-1
4301771,"Rivas Cacho, Lupe","Club de señoritas (1956)","",-1
4301864,"Rivas, María (I)","Mi amor por ti","",1
4302688,"Rives, Sophie","Entre chats et loups (1985) (TV)","Une pianiste",12
4302768,"Rivière, Marie","4 aventures de Reinette et Mirabelle (1987)","L'arnaqueuse/The Swindler",9
4303561,"Robert, Alice","Perle von Tokay, Die (1953)","Margit, Magd bei Aladar",7
4303773,"Roberts, Allene","Thunderbirds (1952)","Margie Hanford",19
4304012,"Roberts, Doris","Lovely Way to Die, A (1968)","Feeney",16
4304748,"Roberts, Nanci","General Hospital","Casey Parker (1980)",5
4305333,"Robertson, Margaret","Love Potion (1987)","Mrs. Camden",22
4305667,"Robins, Eva (I)","Miei più cari amici, I (1998)","",-1
4305773,"Robinson, Alexia","General Hospital","Meg Lawson #1 (1990-1994)",5
4306243,"Robinson, Harriet (I)","Love Potion (1987)","Billie",13
4306621,"Robinson, Ruth (I)","Torchy Plays with Dynamite (1939)","Head Matron",-1
4290462,"Renschke, Camilla","Tatort - Kalte Wut (2001) (TV)","Helen",-1
4290479,"Renström, Annika","Ingen mans kvinna (1953)","Imber's younger sister",-1
4291671,"Revathi","Magalir Mattum (1994)","Sathya",1
4291776,"Revere, Anne","Edge of Night, The","Dorothy Stewart #1 (1969-1970)",11
4308014,"Rocher, Karole","Adieu (2003)","Servanne",8
4308164,"Rochon, Lela","Breakin' (1984)","Extra in first scene",-1
4308188,"Rochon, Lela","Wild Pair, The (1987)","Debby",7
4308267,"Rockafellow, Marilyn","General Hospital","Dr. Ellen Cahill (1994)",5
4308546,"Rodger, Kate","General Hospital","Tess Meadows (1998)",5
4308826,"Rodrigues, Alice","Pai Tirano, O (1941)","",24
4308833,"Rodrigues, Alzira","Tudo é Música (1957)","",-1
4308836,"Rodrigues, Amália","Amants du Tage, Les (1955)","Amália",4
4308901,"Rodrigues, Elvira","Tudo é Música (1957)","",-1
4308963,"Rodrigues, Karin","Rainha Louca, A","",-1
4309743,"Rodríguez, Maribel (I)","Brigadista, El (1977)","",-1
4310128,"Roemer, Kate","Unmasked (1929)","Madam Ramon",10
4310264,"Roger, Germaine","Train de plaisir (1936)","",-1
4310697,"Rogers, Jane (III)","General Hospital","Tess (1997-1998)",5
4310706,"Rogers, Jane A.","General Hospital","Celeste (1987)/Tess (1997-1998)",5
4311352,"Rohini (III)","Magalir Mattum (1994)","Papamma",3
4311720,"Rojas, Mayra","Valentina","",-1
4311774,"Rojo, Ana Patricia","Veneno para las hadas (1984)","Graciela",1
4311987,"Roker, Roxie","Making of a Male Model (1983) (TV)","Madge Davis",4
4313342,"Romand, Béatrice","4 aventures de Reinette et Mirabelle (1987)","L'inspectrice",8
4313603,"Romanoff, Olga","Kongelig familie, En","Herself",-1
4313605,"Romanoff, Princess Olga","Kongelig familie, En","Herself",-1
4313967,"Rome, Gina","Trapped (1996) (V)","Della",3
4315090,"Ronald, Babs","Way of the World, The (1920)","Angela, as a child",4
4315160,"Rondelli, Rose","Entre Mulheres e Espiões (1961)","",3
4315212,"Rone, Doria","Deadlock: A Passion for Murder (1997)","Allison",8
4315437,"Rooney, Maureen","Virginian, The (2000) (TV)","Mrs. Ogden",18
4315549,"Roos, Joanna","Edge of Night, The","Victoria Dana (1966)",11
4316234,"Rosar, Annie","Perle von Tokay, Die (1953)","Rosa, Zimmerfrau",5
4316614,"Rose, Charlotte-Pascal","Dame de lieudit, La (1993) (TV)","",-1
4317008,"Rose, Lacy","Bikini Beach (1993) (V)","",-1
4317093,"Rose, Lana","Fuck Pigs 6 (2002) (V)","",-1
4317264,"Rose, Reva","Edge of Night, The","Ruth Prentiss Tuttle #2 (1968)",11
4317578,"Roseanne","General Hospital","Jennifer Smith #2 (1994)",5
4317818,"Rosen, Michaela","Fast perfekt verlobt (2003) (TV)","Frau von Seckbach",6
4318457,"Rosing, Bodil","Son-Daughter, The (1932)","Woman",-1
4319175,"Ross, Merrie Lynn","General Hospital","Emma Luts (1981-1984)",5
4319807,"Rossi, Stefania","Età da sballo, Un' (1983)","",2
4319837,"Rossi, Sylva","Vatsa sisään, rinta ulos! (1959)","Cleaning woman",-1
4319933,"Rossmann, Anja","Tatort - Leiche im Keller (1986) (TV)","Ella Klein",8
4321226,"Rouland, Carole","À la vitesse d'un cheval au galop (1992)","La cousine bretonne",23
4321290,"Rountree, Martha","Keep Posted","Herself/Moderator (1951-1954)",1
4306685,"Robinson, Tumara","Overboard (1978) (TV)","Mahura",-1
4307100,"Robson, May","She-Wolf, The (1931)","Harriet Breen",1
4307131,"Robson, Raven","Virginian, The (2000) (TV)","9 Year Old Girl",35
4307150,"Robson, Zuleika","Young Sherlock: The Mystery of the Manor House","Charlotte",-1
4307174,"Roby, Teresa","Enfant du secret, L' (1996) (TV)","",-1
4307759,"Rocha, Neide","Tronco do Ipê, O","Maria",-1
4321412,"Rousseau, Louisette","Josse (1974) (TV)","La patronne",7
4321824,"Roux, Carol","Edge of Night, The","Mollie (1964)",11
4322002,"Rovick, Jody","Moonchild (1994) (V)","",-1
4322274,"Rowe, Kimberly","Emmanuelle 5: A Time to Dream (1994)","Angie",-1
4322333,"Rowe, Pippa","General Hospital","Staff Nurse Holland",-1
4322571,"Rowlands, Gena","Tempest (1982)","Antonia Dimitrius",2
4323183,"Roy, Nirupa","Amar Raj (1946)","",-1
4323262,"Roy, Nirupa","Grihasthi (1963)","",-1
4323319,"Roy, Nirupa","Loot Maar (1980)","",-1
4323329,"Roy, Nirupa","Main Awara Hoon (1983)","",5
4323556,"Roy, Renuka","Rang Berang (1948)","",-1
4323923,"Royle, Amanda","At Bertram's Hotel (1987) (TV)","BEA stewardess",18
4324064,"Rozakis, Nancy","Carnal Passion (2001) (V)","Party Guest",22
4325579,"Rudolph, Julie","Lionheart (1990)","Homeless Mother",32
4325656,"Rudy, Ania","Und tschüss! - Ballermann olé (1997) (TV)","Theresa",11
4326151,"Ruiz de la Prada, Isabel","Agujetas en el alma (1998)","Única",11
4326266,"Ruiz, Clarisse","Palácio de Vênus (1980)","",-1
4326523,"Rule, Janice","Holiday for Sinners (1952)","Susan Corvier",3
4327479,"Ruskin, Jeanne","Edge of Night, The","Laurie Ann Karr Lamont Dallas #5 (1973-1975)",11
4327610,"Ruspoli, Esmeralda","Amanti (1968)","Attorney's wife",6
4327905,"Russell, Evangeline","Married? (1926)","Kate Pinto",3
4328063,"Russell, Jenna","Picking up the Pieces","Bernadette Wallace",-1
4328744,"Russo, Marcele","Semideus, O","",-1
4328907,"Ruta, Maria Teresa","Moglie in vacanza... l'amante in città, La (1980)","",12
4329204,"Rutherford, Margaret","Quiet Wedding (1941)","Magistrate",19
4329928,"Ryan, Deborah","General Hospital","Angela (1982)",5
4330005,"Ryan, Fran","General Hospital","Sister Agatha (1979)",5
4330660,"Ryan, Remy","Ava's Magical Adventure (1994)","Eddie",-1
4332084,"Río, Alicia","Bikini Beach (1993) (V)","",-1
4332447,"Röhr, Sarina","Caja 507, La (2002)","Mujer Rubia",9
4332967,"Saady, Betty","Semideus, O","",-1
4333109,"Saavedra, Beatriz","Ladrona, La (1954)","",8
4333140,"Saavedra, Manola","Valentina","Doña Irene",-1
4334188,"Sachse, Dagmar","Dumm gelaufen (1997)","Marlies",20
4334420,"Sadiq, Laara","They Nest (2000) (TV)","Nurse #1",26
4334602,"Sadriyeva, Zainab","Ukhodya, ostayutsya (1987)","",10
4336638,"Sakai, Wakako","Zoku Showa hito keta shachô tai futaketa shain: Getsu-getsu kasui moku kinkin (1971)","",2
4337202,"Salaberry, Zilka","Rainha Louca, A","Condesa",-1
4337234,"Saladin, Monique","Regard des autres, Le (1980)","Host",1
4337695,"Sale, Virginia","Three Men on a Horse (1936)","Chambermaid",11
4338339,"Salem, Tahiye","Kislalar doldu bugün (1968)","",-1
4338858,"Salonen, Kerttu","Mies Marseillesta (1937)","Miss Lily",6
4339311,"Salviati, Vanna","General Hospital","Grandma Cerullo (1994)",5
4339816,"Samms, Emma","General Hospital","Holly Sutton Scorpio (1982-1985, 1992-1993)",5
4340146,"Sampson, Holly","Carnal Passion (2001) (V)","Monique Dulane",1
4340372,"Samuel, Renée (I)","À la vitesse d'un cheval au galop (1992)","Mme Demange",16
4340477,"Samussenko, Marika","Noor pensionär (1972) (TV)","",-1
4341139,"Sanchís, Clara","Agujetas en el alma (1998)","Actriz irlandesa (Irish actress)",13
4341272,"Sand, Rebecca","Edge of Night, The","Teresa Vetter (1960-1961)",11
4341302,"Sanda, Dominique","Grüne Heinrich, Der (1994)","La mère",9
4341567,"Sanders, Lena","General Hospital","Autumn Clayton (1987)",5
4342109,"Sandra (III)","2 On 1 (1998) (V)","",-1
4342427,"Sandrock, Adele","Gebannt und erlöst (1919)","",-1
4342649,"Sands, Lana","Cafe Fantasy (1996)","",-1
4343103,"Sanford, Julie (I)","General Hospital","Alexis Grant (1995)",5
4343394,"Sanromán, Rebeca","Club de señoritas (1956)","",-1
4343720,"Santander, María","Veneno para las hadas (1984)","Miss Aragón",5
4343799,"Santesmases, Rosario","Agujetas en el alma (1998)","Actriz compra",17
4344628,"Santos, María (II)","Agujetas en el alma (1998)","Actriz composit",44
4344674,"Santos, Sofía","Pai Tirano, O (1941)","",20
4344887,"Santoveña, Hortensia","Veneno para las hadas (1984)","Sor Eulalia",-1
4344998,"Sanz, Ana (II)","Caja 507, La (2002)","Enfermera",19
4345036,"Sanz, Margarita","Toda una vida","",-1
4345264,"Sapundzhieva, Maria","Duhat na bashta mi (1998) (TV)","",5
4345600,"Sarandon, Susan","Tempest (1982)","Aretha",3
4346355,"Sarno, Janet","Edge of Night, The","Mrs. Arnold (1981)",11
4346791,"Sassen-Haase, Ingeborg","Meister Eder und sein Pumuckl","Nachbarin",-1
4346968,"Sathya","Magalir Mattum (1994)","Madhavi",-1
4347529,"Saunders, Jacqueline","Three Men on a Horse (1936)","Carver's Secretary",-1
4347990,"Savage, Caressa","Cafe Fantasy (1996)","",-1
4348066,"Savage, Elizabeth (I)","General Hospital","Lynx Henshaw (1989)",5
4348754,"Savidge, Jennifer","Pandora's Clock (1996) (TV)","Barb Rollins",7
4349156,"Sawa, Ranko","Hatsukoi no koro (1925)","",-1
4349520,"Sawicka, Teresa","Farba (1998)","",-1
4349681,"Sawyer, Sheila","Warning: Parental Advisory (2002) (TV)","Charlie's Assistant",-1
4349818,"Say, Figen","Karaoglan - Camoka'nin intikami (1966)","",2
4349854,"Sayar, Leyla","Dertli irmak (1958)","",3
4350003,"Sayo, Fukuko","Akitsu onsen (1962)","Osumi",-1
4350077,"Saß, Katrin","Dreimal die Woche... (1994) (TV)","",-1
4350290,"Scagnetti, Franca","Trastevere (1971)","",-1
4350358,"Scala, Delia","Vita da cani (1950)","Vera",3
4350586,"Scanlon, Caitlin","Big Pile, The (1985)","Bonnie Sweringden",24
4351249,"Schade, Betty","Isle of Abandoned Hope (1914)","",6
4351682,"Schall, Johanna","Luftschiff, Das (1983)","",-1
4352276,"Scheir, Sandi","Bobby Jones, Stroke of Genius (2004)","Nurse",35
4352397,"Schell, Maria","Dernier mot, Le (1991) (TV)","Maria Wagner",-1
4352653,"Scheres, Lucienne","Repelsteeltje (1973)","",-1
4352733,"Scheschonk, Anna","Grüne Heinrich, Der (1994)","Anna, enfant",4
4352871,"Schiaffino, Rosanna","Trastevere (1971)","Caterina Peretti",4
4352941,"Schick, Pat","Digging for Dutch: The Search for the Lost Treasure of Dutch Schultz (2001)","",2
4353914,"Schmid, Colette","Valet maître, Le (1941)","",-1
4354061,"Schmidt, Antje","Nacht, in der ganz ehrlich überhaupt niemand Sex hatte, Die (2002) (TV)","Sabine (Ehefrau von Uwe)",5
4354517,"Schmitz, Sybille","Illusion in Moll (1952)","Maria Alsbacher",2
4355224,"Schoberová, Olga","Goldsucher von Arkansas, Die (1964)","Mary Brendel",4
4355254,"Schoder, Andrea","Barrings, Die (1955)","Wirtschafterin Charlotte",-1
4355692,"Schooler, Heidi","General Hospital","Sara (Maple Clinic Teen) (1987)",5
4355759,"Schorn, Christine","Grüne Heinrich, Der (1994)","Mama Rosa",7
4356057,"Schreffler, Marilyn","Littles, The","",-1
4356124,"Schreier, Jessica","They Nest (2000) (TV)","Mrs. Hobbs",16
4356249,"Schroeder, Caroline","Tatort - Tödlicher Treff (1987) (TV)","",2
4356658,"Schubert, Karin","Dottoressa sotto il lenzuolo, La (1976)","Laura Bonetti",1
4357177,"Schultze, Jeanette","Taxi-Gattin (1950)","",1
4357281,"Schulz, Chrissy","Und tschüss! - Ballermann olé (1997) (TV)","Silke",3
4357314,"Schulz, Ilona","Anna - annA (1993)","Mother",3
4357324,"Schulz, Ilona","Tatort - Eiskalt (1997) (TV)","Frau Grün",7
4357401,"Schumacher, Maren","Dreimal die Woche... (1994) (TV)","",-1
4357680,"Schwam, Helen","Man's Soul, A (1914)","",4
4358518,"Schön, Bettina","Tatort - Feuerzauber (1977) (TV)","Linda Kastrup",-1
4358687,"Schöner, Ingeborg","Goldsucher von Arkansas, Die (1964)","Ilona",9
4358820,"Schörg, Gretl","Im Schlaraffenland (1965) (TV)","Lizzi Laffé",10
4359819,"Scott, Brenda","General Hospital","Dr. Gina Dante Lansing #2 (1978)",5
4360198,"Scott, Judith (I)","Jake 2.0: The Tech (2003) (TV)","Louise Beckett",5
4360501,"Scott, Margaretta","Quiet Wedding (1941)","Marcia",7
4360560,"Scott, Martha","General Hospital","Jennifer Talbot (1985-1986)",5
4361028,"Scream, Sandra","Hard to Thrill (1991) (V)","",-1
4361299,"Seaforth Hayes, Susan","General Hospital","Dorothy Bradley (1963)",5
4361591,"Seaskull, Cecil","Starwoids (2001)","Herself",2
4362266,"Sedgwick, Eileen","Flat Harmony (1917)","",2
4362725,"Seedorff, Jytte","Ta' det som en mand, frue! (1975)","",36
4362774,"Seeger, Jenny","Gigli (2003)","Beach Dancer",46
4363365,"Segre, Michelle","Big Pile, The (1985)","Shy Guest",19
4363370,"Segré, Michelle","Big Pile, The (1985)","Diana Wallis",21
4511046,"von Martens, Lena","Vatsa sisään, rinta ulos! (1959)","",-1
4363709,"Seidl, Lea","Tänzer meiner Frau, Der (1925)","Mad. Ivonne Trieux",3
4363865,"Seigler, Eleanor","Bobby Jones, Stroke of Genius (2004)","Perry's Girlfriend",-1
4364345,"Seka","Swedish Erotica 4 (1981)","",-1
4364532,"Selbie, Evelyn","End of the Circle, The (1913)","Juanita",4
4364643,"Selbuz, Nursen","Tatort - Lockvögel (1996) (TV)","",-1
4365454,"Selwynne, Clarissa","Girls (1919)","Mrs. Dennett",8
4366549,"Seo, Ok-mo","Wonhanui gongdongmyuji (1983)","",1
4367209,"Sergyl, Yvonne","Ce que les Flots Racontent (1916)","",4
4367346,"Serna, Assumpta","Grüne Heinrich, Der (1994)","Judith",5
4368344,"Seseña, Nathalie","Agujetas en el alma (1998)","Nathalie",4
4368644,"Seth, Sushma","Chann Pardesi (1980)","Jassi - Joginder Singh's wife",7
4368986,"Severn, Maida","General Hospital","Mrs. Andrews (1972)",5
4369037,"Severo, Marieta","Grande Família, A","Nenê",2
4369233,"Sevilla, Ninón","Club de señoritas (1956)","",-1
4369527,"Seyler, Athene","Quiet Wedding (1941)","Aunt Mary",5
4369609,"Seymour, Anne","General Hospital","Beatrice Hewitt (1984)",5
4370267,"Shaffer, Louise","Edge of Night, The","Serena Travis Faraday/Josie (1975-1976)",11
4370312,"Shaga, Lad","Highway 61 (1991)","Gun Dealer",33
4370646,"Shakespeare, Tracy","Lionheart (1990)","Heckler's Date",22
4371202,"Shang, Kuan","Long Wei shan zhuang (1980)","",-1
4371334,"Shannah","Nationaal songfestival (1989) (TV)","Herself",-1
4371776,"Sharada (I)","Abhimanavanthulu (1973)","",-1
4372295,"Sharma, Rajni","Chann Pardesi (1980)","Nimmo",5
4372380,"Sharon, Fran","Edge of Night, The","Elaine 'Cookie' Pollock Thomas Christopher #1 (1962-1972)",11
4373147,"Shaw, Crystal","Laser Moon (1993)","Jacelyn",-1
4373290,"Shaw, Janet (I)","They Won't Believe Me (1947)","Susan Haines, Verna's Roommate",-1
4373509,"Shaw, Reta","All Mine to Give (1958)","Mrs. Runyon",10
4373665,"Shaw, Victoria (I)","General Hospital","Kira Faulkner (1974-1975)",5
4374015,"Shayne, Cari","General Hospital","Karen Wexler #1 (1992-1994, 1995)",5
4374262,"Shear, Pearl","Some Kind of Hero (1982)","Customer",-1
4375186,"Shelley, Barbara","Shadow of the Cat (1961)","Beth Venable",2
4375225,"Shelley, Colleen","General Hospital","Gretchen (1986)",5
4376118,"Shepis, Tiffany","Chickboxin Underground (1999)","Xerxes",1
4376148,"Sheppard, Barbara Ann","Face in the Frame, The (1998)","Andrea Fitzgerald/Amanda Fraun",2
4376572,"Sheridan, Nancy","Harvest (1953) (TV)","Louise",9
4376852,"Sherman, Jenny","General Hospital","Sally Grimes (1975)",5
4377092,"Sherwood, Madeleine","Edge of Night, The","Ann Kelly #1 (1964)",11
4377103,"Sherwood, Phyliss","Wild Pair, The (1987)","Waitress",15
4377585,"Shigedomi, Christina","Overboard (1978) (TV)","Drug Store Clerk",-1
4377649,"Shihomi, Etsuko","Hoero! Tekken (1982)","Chihiro",3
4377942,"Shimanskaya, Marina","34-j skoryj (1981)","",7
4378548,"Shiozawa, Toki","Zoku Showa hito keta shachô tai futaketa shain: Getsu-getsu kasui moku kinkin (1971)","",10
4378568,"Shipman, Ann","Highway 61 (1991)","Pickerel Falls Reporter",19
4379206,"Shirodkar, Shilpa","Return of Jewel Thief (1996)","Sonu",-1
4379576,"Shoemaker, Pamela","Edge of Night, The","Shelley Franklyn (1983-1984)",11
4379651,"Shoop, Pamela Susan","Knight Rider (1982) (TV)","Maggie",4
4380590,"Shuman, Danielle","Little Women in Transit (1996)","Lisa",3
4381599,"Siegel, Claudia","Big Pile, The (1985)","Skye (Mime Model)",23
4381625,"Siegel, Margrit","Blutjunge Verführerinnen 2 (1972)","",4
4381721,"Sielisch, Ute","Taxi-Gattin (1950)","",9
4381869,"Sierra (I)","Bikini Beach (1993) (V)","",-1
4382086,"Sigalho, Lúcia","Água e Sal (2002)","Senhora",5
4382359,"Sihol, Caroline","Enfant du secret, L' (1996) (TV)","Blanche",1
4382534,"Silas, Carolyn J.","Vow to Kill, A (1995) (TV)","Air Freight Clerk",-1
4384429,"Silva, Nair (I)","Tronco do Ipê, O","Florência",-1
4383135,"Silver, Elaine","General Hospital","Mariah Maximilliana 'Maxie' Jones [#3] (1992-1993)",5
4383178,"Silver, Melanie","General Hospital","Mariah Maximilliana 'Maxie' Jones [#3] (1992-1993)",5
4383246,"Silver, Tracey","General Hospital","Chiara Montgomery (1995)",5
4383446,"Silvern, Bea","Breakin' (1984)","Jennifer Sweet",18
4383623,"Silvetti, Anna","Veneno para las hadas (1984)","Fabiola's Mother",-1
4385427,"Simmons, Sarah (I)","Some Kind of Hero (1982)","Nurse",-1
4385428,"Simmons, Sarah (I)","General Hospital","Zelda Bernstein (1979-1980)",5
4384778,"Simon, Maria","Fast perfekt verlobt (2003) (TV)","Nika Kreschninski",1
4386021,"Simony","No Limits 4 (2003) (V)","",-1
4387179,"Sinclair, Peggy","General Hospital","Sister Ellen Chapman",-1
4387445,"Singer, Maria","Meister Eder und sein Pumuckl","Frau Lrchner/Frau Berger/Hartl",-1
4387541,"Singerl, Erni","Meister Eder und sein Pumuckl","Frau Eichinger",-1
4388239,"Sinjen, Frauke","Tatort - Tödlicher Treff (1987) (TV)","",12
4388240,"Sinjen, Frauke","Meister Eder und sein Pumuckl","Frau Gruber",-1
4388364,"Sinn, Nikki","Eclipse (1993) (V)","",-1
4388415,"Sinn, Nikki","Other Side of Chelsea, The (1993) (V)","",-1
4390333,"Skipworth, Alison","Strictly Unconventional (1930)","Lady Catherine Champion-Chene",6
4390434,"Skobtseva, Irina","Ya shagayu po Moskve (1963)","",-1
4390956,"Sky, Jennifer","General Hospital","Sarah Webber #1 (1997-1998)",5
4391553,"Sleeper, Martha","Bromo and Juliet (1926)","",-1
4391620,"Sleete, Gena","Substitute Wife, The (1994) (TV)","Hattie Donahue",9
4391732,"Slezak, Brigitte","Tatort - Feuerwerk für eine Leiche (1988) (TV)","",20
4391936,"Sloan, Lisa","Edge of Night, The","Nicole Travis Stewart Drake Cavanaugh #3 (1981-1983)",11
4392232,"Sládecková, Marta","Andel milosrdenství (1994)","Hilda",6
4392864,"Smiley, Tava","General Hospital","Chloe Morgan Ashton (1999-2001)",5
4392944,"Smirnova, Lidiya","U nikh yest rodina (1950)","",-1
4393577,"Smith, Constance (I)","Big Tip Off, The (1955)","Penny Conroy",2
4393695,"Smith, Dwan","General Hospital","Dr. Irma Foster (1987)",5
4393707,"Smith, Ebonie","General Hospital","Susie Matthews (1987)",5
4393781,"Smith, Erin (V)","Bobby Jones, Stroke of Genius (2004)","Alexa Stirling (m)",-1
4394238,"Smith, Keely Shaye","General Hospital","Valerie Freeman (1989)",5
4394410,"Smith, Laverne","New Orleans After Dark (1958)","Herself",-1
4394480,"Smith, Lindsay (III)","Ned Kelly (1970)","McIntyre",24
4394628,"Smith, Lois (I)","Edge of Night, The","Mrs. Oates (1983)",11
4395024,"Smith, Patricia (I)","Making of a Male Model (1983) (TV)","Mrs. Rockwell",-1
4395968,"Smyrner, Ann","Go-Go-Girl vom Blow Up, Das (1969)","Wilma",6
4396646,"Snyder, Connie","Demon Possessed (1993)","Karen",3
4397230,"Sofer, Rena","General Hospital","Lois Cerullo Ashton Ashton (1993-1997, 1998)",5
4397341,"Softley, Melissa","Virginian, The (2000) (TV)","Flower Girl",37
4397852,"Sokolova, Lyubov","Ya shagayu po Moskve (1963)","",-1
4397933,"Sokolovskaya, Yuliya","Dva patrona na mamonta (1990)","",2
4398638,"Soler Leal, Amparo","Telaraña, La (1990)","Mercedes Rigau",-1
4398721,"Soler, Juana","Familia Vila, La (1950)","Elvira",-1
4398923,"Soliaman, Samira","Kühne Schwimmer, Der (1957)","Singer",15
4399646,"Somers, Suzanne","Three's Company: The E! True Hollywood Story (1998) (TV)","Herself",3
4399840,"Sommer, Elke","Nachts ging das Telefon (1962)","",-1
4400110,"Somogyi, Nusi","Heten, mint a gonoszok (1943)","Lujza néni,az ikrek nagynénje",-1
