4749810,"Burns, Robert A.","Substitute Wife, The (1994) (TV)","Leering Man",-1
4750026,"Burr, David (III)","General Hospital","Morris",5
4750082,"Burr, Lonnie","Lionheart (1990)","Bookie #1",24
4750891,"Burt, Frederick","Son-Daughter, The (1932)","Man",-1
4751547,"Burton, Frederick","Valley of the Giants (1938)","Mortimer (banker #1)",-1
4751856,"Burton, Matthew","Reise ohne Wiederkehr (1989)","Chaplain Wolpers",-1
4751865,"Burton, Ned","Auction Block, The (1917)","Hannibal Wharton",7
4752174,"Burton, Rod (II)","Rainbow","Rod (1974-1992) (singer)",-1
4752199,"Burton, Steve (I)","General Hospital","Jason Quartermaine (aka Jason Morgan) #3 (1991-2000, 2001, 2002-present)",5
4752777,"Busch, Fabian","Dumm gelaufen (1997)","Jojo",10
4753770,"Bushman, Francis X.","Rosary, The (1911)","Young Payne",1
4753832,"Bushman, Ralph","Away in the Lead (1925)","",1
4754276,"Busse, John","General Hospital","Joseph (1996-1998)",-1
4754406,"Bussières, Raymond","Esprits de famille (1975) (TV)","Lucien Bichois",1
4755177,"Butcher, Abdullah the","Hoero! Tekken (1982)","Samson",5
4756046,"Butler, Eddie (IV)","Rugby Special","Commentator",-1
4756581,"Butler, John (I)","Grand Central Murder (1942)","Train Conductor",-1
4757472,"Butterfield, Max","Tarnished Heroes (1961)","Tony",6
4757911,"Butts, Billy","All Wet (1930)","",2
4758024,"Butzen, Karl-Heinz","Clemi flüchtet (1994)","",-1
4758547,"Buzzi, Bruno","Agujetas en el alma (1998)","Bruno",2
4759101,"Bykov, Rolan","Ya shagayu po Moskve (1963)","Man in Park",6
4741444,"Buhre, Traugott","Dumm gelaufen (1997)","Vater Harm",6
4742413,"Bukowsky, Michael","Tatort - Feuerwerk für eine Leiche (1988) (TV)","Inspektor Hollocher",3
4742776,"Buljan, Ratko","Crni kisobran (1969)","",-1
4761497,"Byron, Tom","Terminal Case of Love (1998) (V)","",-1
4762380,"Bär, Dietmar","Tatort - Kindstod (2001) (TV)","Freddy Schenk",2
4762395,"Bär, Dietmar","Tatort - Willkommen in Köln (1997) (TV)","Oberkommissar Freddy Schenk",2
4762423,"Bäuerl, Anderl","Geheime Lüste blutjunger Mädchen (1978)","Graf von Rammelburg",-1
4763179,"Böck, Wolfgang","Tatort - Feuerwerk für eine Leiche (1988) (TV)","Gehard Drechsler",9
4763506,"Böhm, Manfred","Gesundheit (1978) (TV)","",-1
4763792,"Böwe, Kurt","Luftschiff, Das (1983)","",-1
4763886,"Børgesen, Bent","Ta' det som en mand, frue! (1975)","Ellens læge",21
4764218,"C., Ahmad","Pendekar bujang lapok (1959)","Ahmad (Samseng)",13
4764696,"Cabello, Antonio","Agujetas en el alma (1998)","Representante",23
4765420,"Caccia, Roger","Chansons ont leur destin (1953)","",-1
4765481,"Cacharelli, Daniel","Asesinato en tres variantes con dos incógnitas y un maniquí (1987)","",-1
4765680,"Cade, Michael","General Hospital","Vince (1997)",5
4766086,"Caekaert, Cyril","À la vitesse d'un cheval au galop (1992)","Un enfant",38
4766106,"Caesar, Adolph","General Hospital","Douglas Burke (1969)",5
4766428,"Caffaro, Nini","Tu, mi amor... (1998)","",3
4766715,"Cagle, Jeff","Looking in the Fishbowl (2001)","Remy",-1
4766716,"Cagle, Jim","Demon Possessed (1993)","Ron",6
4767179,"Caillaud, Gérard","Dame de lieudit, La (1993) (TV)","",-1
4767722,"Caine, Richard (I)","General Hospital","Bill Watson (1979)",5
4768228,"Calabro, Thomas","They Nest (2000) (TV)","Dr. Ben Cahill",1
4769041,"Caldwell, Michael (I)","General Hospital","Co-Star (2002)",-1
4769066,"Caldwell, Orville","Wives of the Prophet, The (1926)","Howard Brice",1
4769803,"Call, Anthony D.","Edge of Night, The","Sen. Colin Whitney (1970-1971)",11
4770203,"Callahan, John (I)","General Hospital","Leo Russell (1984-1985)",5
4770884,"Calleja, Sergi","Marta y alrededores (1999)","Marc",-1
4772283,"Callinan, Dick","Edge of Night, The","Raymond Harper (aka Col. Blood) (1977)",11
4771803,"Calvo, Jorge (II)","Caja 507, La (2002)","Aguiló",14
4773128,"Camacho, Manuel (I)","Monosabio, El (1977)","Amparito",5
4773556,"Camargo, Ralph","Edge of Night, The","Judge (1979)",11
4773672,"Cambres, Paco","Caja 507, La (2002)","Gerardo de la Hoz",39
4774786,"Camoiras, Francisco","Monosabio, El (1977)","",18
4774988,"Camp, Shep","Hampton Court Palace (1926)","Henry VIII",3
4775143,"Campanella, Frank","Edge of Night, The","Leo Magagnoli (1962)",11
4775631,"Campbell, C. Juston","Real Bullets (1990)","Chip",6
4775844,"Campbell, Dan (III)","Edge of Night, The","Norman (1984)",11
4776907,"Campbell, William (I)","Holiday for Sinners (1952)","Danny Farber",4
4777248,"Campion, Sean","Meaningful Sex (2000) (TV)","Anorak man",-1
4777305,"Campo, Tony","General Hospital","Scotty 'Scott' Baldwin #3 (1969-1972)",5
4777922,"Campos, Adam","Carnal Passion (2001) (V)","Waiter",28
4778264,"Campos, Miguel (II)","Monosabio, El (1977)","Castillito",-1
4778364,"Campos, Sebastião","Tronco do Ipê, O","Domingos",-1
4777482,"Can, Malte","Tatort - Kalte Wut (2001) (TV)","Ingo Marquardt",-1
4777600,"Canal, Antonio","Caja 507, La (2002)","Hombrecillo",37
6628041,"Well, Brian","Nationaal songfestival (1989) (TV)","Himself",-1
4759340,"Byrd, David (II)","Some Kind of Hero (1982)","Doorman",-1
4759409,"Byrd, Michael (I)","Chickboxin Underground (1999)","Guy Scared White",33
4779334,"Cann, Alexander","Ned Kelly (1970)","McInnes",10
4779496,"Cannavale, Enzo","Trastevere (1971)","Straccariello",9
4779706,"Cannon, Chris (III)","Sluts of the Nyle 2: Celebrity Sluts (2001) (V)","Himself",-1
4779785,"Cannon, Harold","Real Bullets (1990)","Sheriff",16
4780728,"Cantinflas","No te engañes corazón (1937)","",3
4781120,"Cantú, Carlos","General Hospital","Luis (1992)",5
4781667,"Caploe, William","Warning: Parental Advisory (2002) (TV)","Dom",20
4781815,"Capodice, John","General Hospital","Carmine Cerullo (1994)",5
4781846,"Capolicchio, Lino","Fratelli e sorelle (1991)","",4
4783122,"Caprioli, Vittorio","Trastevere (1971)","Don ernesto",2
4783311,"Car, Ali","Do Not Disturb (1999)","Cleaner",-1
4783809,"Carbajal, Tony","Vamos juntos","Pedro",-1
4784927,"Cardoso, Pedro (I)","Grande Família, A","Agostinho",3
4784949,"Cardoso, Rogério","Grande Família, A","Floriano (2001-2003)",4
4786013,"Carey, George (III)","General Hospital","Lamont Corbin #1 (1977)",5
4786541,"Carey, Philip","I Was a Communist for the FBI (1951)","Mason",3
4786895,"Caride, Antonio","Solo y conmigo (2000)","",-1
4787304,"Carl, Rudolf","Perle von Tokay, Die (1953)","Pali, Gutsverwalter",3
4788090,"Carlisle, Kevin","Highway 61 (1991)","Rock Band Member #1",29
4788173,"Carlo, Ismael 'East'","Unknown Cyclist, The (1998)","Farm Worker",11
4788177,"Carlo, Ismael 'East'","General Hospital","Hernando Rivera (1994-1996/1997)",5
4788382,"Carlos, John (I)","General Hospital","The Tin Man (1997)",5
4788761,"Carlson, Steve (I)","General Hospital","Dr. Gary Lansing (1977-1979)",5
4788966,"Carlsten, Rune","Maria på Kvarngården (1945)","Defence Lawyer",10
4789511,"Carmet, Jean","Conte à regler (1978)","",2
4790217,"Carnelutti, Francesco","Amore imperfetto, L' (2002)","Doctor Melzi",4
4791349,"Carone, Felipe","Semideus, O","Gildo Graça",-1
4791877,"Carpenter, Gary (I)","General Hospital","Toby (1981)",5
4792144,"Carpenter, Horace B.","Trails of the Golden West (1931)","",5
4792397,"Carpenter, Richard (I)","Tarnished Heroes (1961)","Freddy",4
4792470,"Carpenter, Willie C.","General Hospital","Eugene (1994)",5
4792771,"Carr, Charlie (II)","Trials of Life (1997) (TV)","Joel",17
4792999,"Carr, Kevin (I)","Love Potion (1987)","Gary",6
4793164,"Carr, Nat","Torchy Plays with Dynamite (1939)","Book Store Clerk",19
4793168,"Carr, Nat","Valley of the Giants (1938)","Bank clerk",-1
4793213,"Carr, Paul (I)","General Hospital","Dr. Peter Taylor #1 (1969)/Milton Stanus (1994)",5
4793512,"Carradine, David","Woof! Woof! Uncle Matty's Guide to Dog Training (1997) (V)","Himself",-1
4793979,"Carraher, Bob","Big Tip Off, The (1955)","",-1
4794174,"Carrasco, Carlos","Anarchy TV (1997)","Clarence",11
4794287,"Carraway, Bob","Daikaijû Gamera (1965)","Lt. Simpson",-1
4794675,"Carreño, Ignacio","Don Juan (1998)","Cavalier de Don Alonse",24
4794977,"Carrillo, Carlos (II)","Reed, México insurgente (1973)","",-1
4795022,"Carrillo, José Domingo","Reed, México insurgente (1973)","",-1
4796457,"Carruthers, Steve (I)","Who Killed Doc Robbin? (1948)","Reporter",-1
4777847,"Canavan, Michael","General Hospital","Dist. Atty. Lombardi (1986)",5
4778963,"Cane, Miguel","Veneno para las hadas (1984)","Jaime",-1
4796616,"Carson, Charles","Quiet Wedding (1941)","Mr. Johnson",21
4797366,"Carstens, Bruno","Blaulicht - Kindermörder (1960) (TV)","",1
4896588,"Corrie, Will","Laughing Cavalier, The (1917)","",7
4798272,"Carter, John (XIV)","General Hospital","Congressman Sterner (1981)",5
4798285,"Carter, Jonathan (I)","General Hospital","Jason Vining #2 (1975)",5
4799174,"Caruso, Anthony (I)","Tall, Dark and Handsome (1941)","Gunman",12
4799179,"Caruso, Anthony (I)","They Won't Believe Me (1947)","Tough Patient",-1
4799486,"Carvajal, Víctor","Luftschiff, Das (1983)","",-1
4799592,"Carvalho, Eudes","Palácio de Vênus (1980)","",-1
4799735,"Carvana, Hugo (I)","Tudo é Música (1957)","",-1
4800061,"Casablanc, Pedro","Don Juan (1998)","Lucas",13
4800745,"Casado, Mario (I)","Titanes en el ring contraataca (1983)","",-1
4801028,"Casal, Gregorio","Mi amor por ti","",5
4800403,"Casanova, Jorge","Ladrona, La (1954)","",-1
4801564,"Cascioli, Richard","General Hospital","Renaldo (1997-1998)",5
4801568,"Casco, Antonio","Monosabio, El (1977)","Peñista #3",13
4801971,"Casey, Brian (II)","Gigli (2003)","High School Kid #3",12
4802770,"Cash, Dylan","General Hospital","Michael Morgan Quartermaine Corinthos [#3] (2001-)",5
4802931,"Cashman, Pat","Pandora's Clock (1996) (TV)","TV reporter",-1
4803136,"Casnoff, Philip","Edge of Night, The","Brian Murdock (1984)",11
4803278,"Cason, John L.","Overland Riders (1946)","Henchman",9
4803391,"Cassavetes, John","Killers, The (1964)","Johnny North",3
4803406,"Cassavetes, John","Tempest (1982)","Phillip Dimitrius",1
4803670,"Cassel, Seymour","Killers, The (1964)","Desk Clerk",21
4803878,"Cassell, Wally","Thunderbirds (1952)","Pfc. Sam Jacobs",14
4804450,"Cassidy, Shaun","General Hospital","Dusty Walker (1987)",5
4804459,"Cassidy, Steve (II)","General Hospital","Hit man",5
4805125,"Castanedo, Rafael","Reed, México insurgente (1973)","",-1
4805232,"Castañón, Carlos (I)","Reed, México insurgente (1973)","",-1
4805276,"Castel, Edmond","Bach détective (1936)","M. Estrade",11
4805446,"Castelar, Emílio","Tudo é Música (1957)","",-1
4805524,"Castell, Rolf","Meister Eder und sein Pumuckl","Schwager vom Eder",-1
4807070,"Castera, Robert","Josse (1974) (TV)","Le photographe",10
4806529,"Castillón Bracho, Mario","Reed, México insurgente (1973)","",-1
4806629,"Castle, Don","Who Killed Doc Robbin? (1948)","Defense Attorney",7
4807924,"Castro 'Bigotón', Arturo","Club de señoritas (1956)","",-1
4808278,"Castro, Francisco de","Pai Tirano, O (1941)","",-1
4808287,"Castro, George","BreakThrough: The Changing Face of Science in America","Himself",-1
4808387,"Castro, Kevin (I)","General Hospital","Jose Morez (1994)",5
4808807,"Cathey, Dalton","Breakin' (1984)","Producer #1",21
4808997,"Catlett, Walter","Lady, Let's Dance (1944)","Timber",5
4809237,"Catt, Jeromia","Last Enchantment (1995)","Jeromia the polisher",-1
4810683,"Cavanagh, Paul","Strictly Unconventional (1930)","Ted",2
4810965,"Cavanaugh, Michael (I)","Black Thunder (1997)","Barnes",-1
4811436,"Cavender, Glen","Torchy Plays with Dynamite (1939)","Bellevue Apartments Landlord",-1
4811443,"Cavender, Glen","Valley of the Giants (1938)","Landowner",-1
4811579,"Cavett, Dick","Edge of Night, The","Moe Everhardt (1983)",11
4811791,"Cavy, Chris","General Hospital","Dr. Campbell (1984)",5
4812052,"Cazalet, Joe","Sous les draps, les étoiles (1989)","",-1
4812239,"Cazassus, Bernard","Guépiot, Le (1981)","Bistouquet",-1
4812275,"Cazaux, Emanuel","Rebaño, El (1997)","",3
4814204,"Cejvan, Adem","Hocu zivjeti (1982)","",-1
4814564,"Celestino, Paulo","Entre Mulheres e Espiões (1961)","",5
4814901,"Cellier, Frank","Quiet Wedding (1941)","Mr. Clayton",11
4815939,"Cernuda, Alfredo","Agujetas en el alma (1998)","Protagonista casting",7
4816291,"Cerullo, Al","Tempest (1982)","Pilot",-1
4816791,"Cervo, Pascal","Amoureux, Les (1994)","Marc",2
4816848,"Cesar, Mike","Chompin' at the Bit (1997) (V)","",-1
4817380,"Chaban, Youssef","Bint min el banat (1968)","",4
4817851,"Chads, Michael","Tony's Big Brother (1993) (V)","Tony's big brother",2
4817975,"Chadwick, Simon","Picking up the Pieces","Tony Anzari",-1
4817998,"Chafe, Alfred","Trauma (1962)","Police Officer",12
4818042,"Chagas, Armando","Pai Tirano, O (1941)","",-1
4818121,"Chagger, Shanni","Face to Face (1990) (TV)","Reporter",-1
4819056,"Chalk, Gary","Comrades of Summer, The (1992) (TV)","Ump",11
4819936,"Chamarat, Georges","Amants du Tage, Les (1955)","L'avocat",11
4820056,"Chamberlain, Chaz","Critical Assembly (2003) (TV)","Track buddy",-1
4821262,"Chan, Jackie (I)","Jin ye bu she fang","Guest",-1
4821925,"Chan, Wai-Man","Zhong huan ying xiong (1991)","Fanny's Father",-1
4821936,"Chan, Wing Chun","Ta lai zi hu zhi ming shi (1994)","",-1
4822087,"Chancer, Norman","Love Potion (1987)","Mr. Camden",4
4822576,"Chandler, Eddy","Square Shooter (1935)","Ed Chandler",-1
4822602,"Chandler, Eddy","Torchy Plays with Dynamite (1939)","Announcer",-1
4822607,"Chandler, Eddy","Valley of the Giants (1938)","Man Telling Andy about Foreigners",-1
4822972,"Chandler, George","Valley of the Giants (1938)","Fireman #2",-1
4823379,"Chandler, Lane","Northwest Stampede (1948)","Scrivner (Bar B cowboy)",8
4824753,"Chapalain, Pierre-Yves","Cheveux de ma mère, Les (2004)","",3
4824988,"Chapin, Tom (I)","This Pretty Planet: Tom Chapin in Concert (1992) (V)","Himself",1
4825636,"Chapman, Graham","Pleasure at Her Majesty's (1976) (TV)","Various",-1
4826340,"Chapuies, Alexander","Midnight Intruders (1987)","Lover",3
4826744,"Charles, Baltasar","Pequeños gigantes, Los (1960)","",-1
4826961,"Charles, Keith","Edge of Night, The","Rick Oliver (1966)",11
4827428,"Charlton, Bill","Ned Kelly (1970)","Richards",-1
4827465,"Charlton, Jud","Love Potion (1987)","Jeff",15
4827678,"Charney, Jordan","General Hospital","Dr. Seymour Katz (1982)",5
4828029,"Charrel, Michel","Guépiot, Le (1981)","Un gendarme",-1
4828215,"Charters, Spencer","Bat Whispers, The (1930)","The Caretaker",9
4828405,"Charters, Spencer","Valley of the Giants (1938)","Fireman #1",-1
4828790,"Chase, Charley","Bromo and Juliet (1926)","Charley",1
4828966,"Chase, Charley","Skinny the Moocher (1939)","",1
4829445,"Chastain, Don","General Hospital","Dr. Tom Baldwin, Sr. #2 (1977-1987)",5
4829841,"Chatterjee, Eric","Chickboxin Underground (1999)","Cop/Numerous Asundry Spectators",22
4830166,"Chatto, Daniel","Young Sherlock: The Mystery of the Manor House","Sgt. Grimshaw",-1
4830324,"Chau, Nam","Yank in Viet-Nam, A (1964)","Dr. The",12
4830839,"Chaves, Armando","Tronco do Ipê, O","Young Mário",-1
4831123,"Chaykin, Maury","Unstrung Heroes (1995)","Arthur Lidz",4
4831325,"Cheatham, Jack","Holt of the Secret Service (1941)","Agent Frank",-1
4831757,"Cheetwood, Derk","General Hospital","Max (2001-present)",5
4831895,"Chege, Mick Ndisho","Face to Face (1990) (TV)","Tobias' Foreman",-1
4831946,"Chekan, Sergei","Dva patrona na mamonta (1990)","",8
4832003,"Chekhov, Michael","Holiday for Sinners (1952)","Dr. Konndorff",6
4832906,"Cheng, Chuang","Shadow Magic (2000)","Mi Hu",9
4833089,"Cheng, Lawrence","Ghost in the House (1988)","",4
4833834,"Chesebro, George (I)","Holt of the Secret Service (1941)","Rankin",8
4833931,"Chesebro, George (I)","Overland Riders (1946)","Townsman",10
4834730,"Cheshire, Harry","Northwest Stampede (1948)","Rodeo judgeg",-1
4834873,"Chesne, Alain","Conte à regler (1978)","",-1
4835989,"Chevalier, Reginald","Emmanuelle 5: A Time to Dream (1994)","Pierre",-1
4836298,"Chevrier, Arno","Grüne Heinrich, Der (1994)","Lys",8
4836424,"Chew, Frank","Shadows of Chinatown (1926)","Wo Hop",6
4836576,"Chi, Pham Phuoc","Yank in Viet-Nam, A (1964)","Kim",11
4836782,"Chiang, George (II)","General Hospital","Ling Wang (1974)",5
4836817,"Chiang, Paul","Lei ting zhan jing (2000)","Sheriff Lin",7
4837402,"Chiba, Sonny","Hoero! Tekken (1982)","Mr. Magic/Interpol Inspector",2
4837648,"Chicot, Etienne","Point douloureux, Le (1979)","L'homme essui-glace",6
4837687,"Chicotel, Al","Last Enchantment (1995)","bedwer",-1
4837922,"Chihara, Kôji","Kishiwada shônen gurentai: Chikemuri junjô-hen (1997)","",-1
4837926,"Chihara, Seiji","Kishiwada shônen gurentai: Chikemuri junjô-hen (1997)","",-1
4838004,"Chiklis, Michael","Do Not Disturb (1999)","Rudolph Hartman",5
4838547,"Chin, Clint","Tempest (1982)","Steward",-1
4838636,"Chin, Han","You jian chin tian (1981)","",2
4838741,"Chin, Siu-hou","Jiang shi zhi zun (1987)","Hsi",-1
4838801,"Chinarro, Fernando","Monosabio, El (1977)","",19
4840393,"Cho, Jamie","Team One (2003)","Jamie Cho",-1
4841304,"Chomiak, Michael","Team One (2003)","Comander X",-1
4841778,"Chopra, Prem","Return of Jewel Thief (1996)","Minister Nilkant Maharaja",-1
4841781,"Chopra, Prem","Santaan (1993)","",6
4842286,"Choura, Alexander","Tänzer meiner Frau, Der (1925)","Dance extra",10
4842511,"Chow, Ho","Vow to Kill, A (1995) (TV)","Swift-Way Clerk",-1
4842623,"Chow, Stephen","Long Feng cha lou (1990)","Rubbish Pool",-1
4842896,"Choynski, Carl Heinz","Romeo und Julia auf dem Dorfe (1984)","",-1
4843536,"Christensen, Scott","Warning: Parental Advisory (2002) (TV)","Senator Huth",-1
4843738,"Christian, Nathaniel","General Hospital","Roger Barrett (1987)",5
4843891,"Christians, Rudolph","Burnt Wings (1920)","James Cartwright",3
4844037,"Christianson, Jay","Nobody's Perfect (2002)","Joshua",2
4844292,"Christodoulou, Yorgos","Demonismeni, I (1975)","",7
4844884,"Christoforidis, Pericles","Amartoles (1962)","",-1
4845203,"Christopher, Guy","General Hospital","Ed Newell (1982)",5
4845253,"Christopher, Mark (II)","Fleshtones (1985) (V)","",5
4845350,"Christopher, Thom","Edge of Night, The","Noel Douglas #1 (1977)",11
4844349,"Christopher, Tyler","General Hospital","Nikolas Cassidine #1 (1996-1999, 2003-present)",5
4844697,"Chrzescianski, Radoslaw","Moje miasto (2002) (TV)","Gozdzik",1
4845879,"Chung, David (II)","Rave (2000)","Sung-Un",18
4845990,"Chung, Lee","Shadows of Chinatown (1926)","Wing Lee",5
4846168,"Church, Fred","End of the Circle, The (1913)","Will Davis",1
4847746,"Churney, Rudy","Tempest (1982)","Man With Pigeons",-1
4846467,"Chávez, Guillermo (III)","Crónica de un extraño (1998)","",1
4846476,"Chávez, José","Amantes frios, Los (1978)","Hombre I (segment ""Los Amantes frios"")",23
4847049,"Ciaffone, Alberto","Trastevere (1971)","",-1
4847358,"Ciangherotti, Fernando (I)","Reportero, El (1987)","",1
4848620,"Cid, Modesto","Familia Vila, La (1950)","Abuelo",-1
4849312,"Ciminello, David","Cry for Help: The Tracey Thurman Story, A (1989) (TV)","Rick",8
4850541,"Citrano, Anthony","General Hospital","Mikey Sanner (Quartermaine) (1986)",5
4852054,"Claesson, Åke","Maria på Kvarngården (1945)","Judge",11
4852196,"Claisse, Georges","Entre chats et loups (1985) (TV)","Peter Wick",5
4851150,"Clarence, O.B.","Private Secretary, The (1935)","Thomas Marsland",9
4851152,"Clarence, O.B.","Quiet Wedding (1941)","",17
4851456,"Clarin, Hans","Meister Eder und sein Pumuckl","Pumuckl",2
4852353,"Clark, Brett Baxter","General Hospital","Chet (1988)",5
4852412,"Clark, Charles Dow","Bat Whispers, The (1930)","Detective Jones",15
4852733,"Clark, Cliff (I)","Torchy Plays with Dynamite (1939)","Mike Kelly, Manager Sportland Arena",15
4853612,"Clark, Dick (I)","Winning Lines","Host",-1
4854367,"Clark, Matt (I)","Some Kind of Hero (1982)","Mickey",17
4854524,"Clark, Richard (IV)","John and the Missus (1987)","",25
4855027,"Clark, Steve (I)","Square Shooter (1935)","Pete",8
4855452,"Clarke, Brian Patrick","General Hospital","Grant Andrews (1983-1985)/Grant Putnam (1984, 1987-1988)",5
4855680,"Clarke, Don (I)","General Hospital","Scotty 'Scott' Baldwin #4 (1973-1974)",5
4856107,"Clarke, Phil (III)","Patty (1962)","Pawnbroker",16
4856172,"Clarke, Richard (II)","Edge of Night, The","Duane Stewart (1969-1970)",11
4856279,"Clarke, Robert (I)","General Hospital","Ray Lansing #1 (1963)",5
4856575,"Clarkson, John (I)","Edge of Night, The","Alf Mayhew (1983)",11
4857488,"Claudio (I)","Trapped (1996) (V)","Officer Action",8
4857190,"Clay, Philippe","Sainte farce, La (1972) (TV)","Argamassilla",1
4858199,"Cleaver, Emyrs","Where the Buffalo Roam (1966) (TV)","Man in Cinema",13
4858338,"Cleese, John","Pleasure at Her Majesty's (1976) (TV)","Various",-1
4858448,"Clegg, Tom","Fiction Makers, The (1968)","Monk",6
4858518,"Clemens, Günter","Blutjunge Verführerinnen 2 (1972)","",11
4858572,"Clemens, Otto","Glückliche Zeiten (1976)","",-1
4858627,"Clemensen, Hans Henrik","Ta' det som en mand, frue! (1975)","Sekretær",18
4859028,"Clements, Hal","Under a Flag of Truce (1912)","",3
4859148,"Clements, Stanley","Tall, Dark and Handsome (1941)","Harry",6
4859346,"Clennon, David","Greatest, The (1977)","Captain",17
4860268,"Clifford, William","Isle of Abandoned Hope (1914)","",1
4860484,"Clifton, Scott","General Hospital","Dillon Quartermaine [#3] (2003-)",5
4861040,"Cliver, Al","Lussuria (1986)","",4
4862088,"Clute, Chester","Tall, Dark and Handsome (1941)","",-1
4862255,"Clyde, Andy","Andy Clyde Gets Spring Chicken (1939)","Andy",1
4862480,"Clyde, Andy","Small Town Idol, A (1921)","",-1
4863152,"Coates, Alan (I)","Edge of Night, The","Ian Devereaux (1982-1983)",11
4864017,"Cobb, James W.","Back Stage (1923)","Man in box-seat disrupted by Farina",-1
4864026,"Cobb, Joe","Back Stage (1923)","Joe",-1
4864224,"Cobb, Mel","Not a Penny More, Not a Penny Less (1990) (TV)","Harvard Club waiter",-1
4864227,"Cobb, Mel","Edge of Night, The","Ben Everett (1978)",11
4864393,"Cobel, Jinny","Em Cada Coração um Punhal (1970)","(segment ""O Filho da Televisão"")",15
4881437,"Conrad, Charles J.","Atomic Kid, The (1954)","Scientist",-1
4865742,"Coco, James","Edge of Night, The","Stubby (1967-1968)/JoJo (year unknown)",11
4866024,"Codrescu, Constantin","Martori disparuti (1988)","",-1
4866497,"Coe, Barry (I)","General Hospital","Joel Stratton #1 (1974)",5
4866627,"Coego, Manolo","Toda una vida","Don Julián Mauti",-1
4867098,"Coffin, Frederick","Edge of Night, The","Stephen Markham (1983)",11
4867177,"Coffin, Tristram","Holt of the Secret Service (1941)","Ed Valdin",6
4867517,"Coghill, Gordon","Way of the World, The (1920)","Dick Jefferson",2
4868072,"Cohen, Horace","Do Not Disturb (1999)","Waiter in bar",-1
4868085,"Cohen, Howard (I)","Rave (2000)","Fred",17
4869164,"Colbin, Rod","Edge of Night, The","Doorman (1966)",11
4870021,"Cole, Frank (II)","Life Without Death (2000)","Himself",-1
4870327,"Cole, Michael (I)","General Hospital","Harlan Barrett (1991)",5
4870597,"Colean, Chuck (I)","I Was a Communist for the FBI (1951)","Brakeman",-1
4870630,"Coleby, A.E.","Way of the World, The (1920)","Seth Langton",1
4871310,"Coletta, Lino","Trastevere (1971)","",-1
4871615,"Colicos, John","General Hospital","Mikkos Cassadine (1981)/Petros (1985)",5
4871624,"Colicos, Nicholas","Not a Penny More, Not a Penny Less (1990) (TV)","David Kesler",-1
4872576,"Collier Jr., William","Forgotten (1933)","Joseph Meyers",3
4873280,"Collins, Burton","Cry for Help: The Tracey Thurman Story, A (1989) (TV)","",11
4873595,"Collins, G. Pat","Big Tip Off, The (1955)","",-1
4873735,"Collins, Gene","General Hospital","Dr. Perry (1990)",5
4874187,"Collins, Nat","Digging for Dutch: The Search for the Lost Treasure of Dutch Schultz (2001)","",18
4874567,"Collins, Sheldon (I)","Edge of Night, The","Randy Crawford #2 (1967)",11
4874904,"Collver, Mark","Fratelli e sorelle (1991)","Paul",-1
4874993,"Colman, Booth","General Hospital","Prof. Hector Jerrold (1983)",5
4875102,"Colmans, Edward","Santiago (1956)","Lorenzo",-1
4875371,"Colombo, Juan Carlos","Mujer de Benjamín, La (1991)","Paulino",4
4875441,"Colomer, Jesús","Familia Vila, La (1950)","Jaime",-1
4875489,"Colomé, Héctor","Caja 507, La (2002)","Director Europa Sur",36
4875634,"Colonna, Jerry","Valley of the Giants (1938)","Singing specialty act",17
4877015,"Comfort, David","General Hospital","Tom 'Tommy' Baldwin, Jr. #1 (1977-1981)",5
4877026,"Comi, Paul","Cry for Help: The Tracey Thurman Story, A (1989) (TV)","Officer Dempsey",13
4877042,"Comi, Paul","General Hospital","George Durnely (1982)",5
4877368,"Compton, Forrest","Edge of Night, The","Dist. Atty. Mike Karr #3 (1972-1984)",9
4877660,"Conaty, James (I)","Who Killed Doc Robbin? (1948)","Bailiff",-1
4877708,"Conaway, Jeff","Making of a Male Model (1983) (TV)","Chuck Lanyard",7
4878063,"Condon, Jackie","Back Stage (1923)","Jackie",-1
4878261,"Condrus, Wolfgang","Selbstbedienung (1968) (TV)","",-1
4878478,"Conforti, Michael","Edge of Night, The","Jeremy Rhodes (1984)",11
4878539,"Congdon, James","Edge of Night, The","Col. Ben Hatcher (1967)",11
4878893,"Conklin, Colton","Substitute Wife, The (1994) (TV)","Jack",6
4878924,"Conklin, Heinie","Big Idea, The (1934)","Drunk Answering Telephone",-1
4878928,"Conklin, Heinie","Booty and the Beast (1953)","",-1
4879429,"Conley, Joe","Patty (1962)","Johnny",11
4864406,"Cobert, Jon","This Pretty Planet: Tom Chapin in Concert (1992) (V)","Himself",2
4864993,"Coburn, James","Muppet Movie, The (1979)","El Sleezo Cafe Owner",11
4881354,"Connors, Richard","Midnight Intruders (1987)","Businessman",8
4881467,"Conrad, Christian (I)","Jesse Hawkes","Matt Hawkes",-1
4881516,"Conrad, Eddie","Melody Lingers On, The (1935)","Fruit Vendor",19
4881543,"Conrad, Guido","Greatest, The (1977)","Himself",29
4881784,"Conrad, Robert (I)","Jesse Hawkes","Jesse Hawkes",-1
4881814,"Conrad, Shane","Jesse Hawkes","Cody Hawkes",-1
4881827,"Conrad, Sid","General Hospital","Mac (1989)",5
4882046,"Conrich, Neil","Love Potion (1987)","Lloyd",7
4882467,"Considine, John","Pandora's Clock (1996) (TV)","Dr. Turnheir",-1
